timestamp,CO2
2017-10-06 13:00:00,322.7483122159488
2017-10-06 14:00:00,324.3898632393507
2017-10-06 15:00:00,326.9279719122425
2017-10-06 16:00:00,326.28276680234126
2017-10-06 17:00:00,329.7378428985592
2017-10-06 18:00:00,329.4460022799123
2017-10-06 19:00:00,329.50462159654705
2017-10-06 20:00:00,331.55615738199833
2017-10-06 21:00:00,335.24293658382396
2017-10-06 22:00:00,334.17608600019287
2017-10-06 23:00:00,334.816053589991
2017-10-07 00:00:00,333.87889865253516
2017-10-07 01:00:00,332.497697660858
2017-10-07 02:00:00,333.12277635851535
2017-10-07 03:00:00,333.74000475146124
2017-10-07 04:00:00,334.0629524635544
2017-10-07 05:00:00,340.7699127023634
2017-10-07 06:00:00,365.2163844061768
2017-10-07 07:00:00,329.8785820981495
2017-10-07 08:00:00,323.6151481694134
2017-10-07 09:00:00,318.84732855972277
2017-10-07 10:00:00,319.43709085183025
2017-10-07 11:00:00,319.05756690477585
2017-10-07 12:00:00,315.76746453224536
2017-10-07 13:00:00,317.04163144239294
2017-10-07 14:00:00,315.8208257141858
2017-10-07 15:00:00,316.82371749016164
2017-10-07 16:00:00,321.48791124487366
2017-10-07 17:00:00,324.92146493941027
2017-10-07 18:00:00,330.9386891243139
2017-10-07 19:00:00,332.6245626924896
2017-10-07 20:00:00,331.15982471393437
2017-10-07 21:00:00,330.4935584276422
2017-10-07 22:00:00,327.8133742556362
2017-10-07 23:00:00,324.0305628683386
2017-10-08 00:00:00,328.81076842252696
2017-10-08 01:00:00,324.0219265932294
2017-10-08 02:00:00,318.31860387927526
2017-10-08 03:00:00,319.2460431762528
2017-10-08 04:00:00,320.28853782170114
2017-10-08 05:00:00,321.6416912697862
2017-10-08 06:00:00,318.53543644577417
2017-10-08 07:00:00,319.03126545819026
2017-10-08 08:00:00,317.9666298619236
2017-10-08 09:00:00,316.90702052215977
2017-10-08 10:00:00,317.56251072334123
2017-10-08 11:00:00,317.13836692913577
2017-10-08 12:00:00,317.01967509760965
2017-10-08 13:00:00,315.0836633248053
2017-10-08 14:00:00,316.1312451473526
2017-10-08 15:00:00,316.76705858591464
2017-10-08 16:00:00,320.29715281854504
2017-10-08 17:00:00,326.21917047184485
2017-10-08 18:00:00,329.4957272875698
2017-10-08 19:00:00,332.7509641837328
2017-10-08 20:00:00,329.33489112821155
2017-10-08 21:00:00,328.5984637890018
2017-10-08 22:00:00,327.8742853401035
2017-10-08 23:00:00,328.302684970351
2017-10-09 00:00:00,332.43466769189604
2017-10-09 01:00:00,336.85776207022616
2017-10-09 02:00:00,336.7507696104808
2017-10-09 03:00:00,333.941377220776
2017-10-09 04:00:00,339.8673975037236
2017-10-09 05:00:00,344.5238448363182
2017-10-09 06:00:00,349.776662083582
2017-10-09 07:00:00,335.65618420065647
2017-10-09 08:00:00,327.93617176454467
2017-10-09 09:00:00,321.2887059498084
2017-10-09 10:00:00,320.7444626251948
2017-10-09 11:00:00,321.27284649264686
2017-10-09 12:00:00,321.47236661893254
2017-10-09 13:00:00,320.6178180859156
2017-10-09 14:00:00,320.49885187527076
2017-10-09 15:00:00,320.6163148446788
2017-10-09 16:00:00,322.6045717367066
2017-10-09 17:00:00,325.404208691186
2017-10-09 18:00:00,329.692994984579
2017-10-09 19:00:00,330.56898062029325
2017-10-09 20:00:00,331.637390275109
2017-10-09 21:00:00,332.4280882283396
2017-10-09 22:00:00,331.14581691000114
2017-10-09 23:00:00,331.1717408161322
2017-10-10 00:00:00,332.92907573360753
2017-10-10 01:00:00,330.9259068990205
2017-10-10 02:00:00,332.5169372290566
2017-10-10 03:00:00,334.77400516408886
2017-10-10 04:00:00,365.8246297554965
2017-10-10 05:00:00,374.97502214260425
2017-10-10 06:00:00,368.4124328535965
2017-10-10 07:00:00,359.5284574484888
2017-10-10 08:00:00,332.1775972526426
2017-10-10 09:00:00,325.8590222008462
2017-10-10 10:00:00,325.10192711676683
2017-10-10 11:00:00,319.29470033940345
2017-10-10 12:00:00,318.85381508199697
2017-10-10 13:00:00,319.350016037399
2017-10-10 14:00:00,317.71376476925144
2017-10-10 15:00:00,318.8616637550115
2017-10-10 16:00:00,321.5148785130842
2017-10-10 17:00:00,324.6261466323961
2017-10-10 18:00:00,325.1262677022946
2017-10-10 19:00:00,326.3699301735538
2017-10-10 20:00:00,324.01197989678326
2017-10-10 21:00:00,323.2796321982622
2017-10-10 22:00:00,323.43467811020383
2017-10-10 23:00:00,324.4123731692915
2017-10-11 00:00:00,328.5509187888933
2017-10-11 01:00:00,332.168560585402
2017-10-11 02:00:00,328.0202574813805
2017-10-11 03:00:00,331.5343728453572
2017-10-11 04:00:00,334.6899017495518
2017-10-11 05:00:00,336.66756407009325
2017-10-11 06:00:00,336.203141570764
2017-10-11 07:00:00,331.0478445527204
2017-10-11 08:00:00,323.8987647160824
2017-10-11 09:00:00,330.9214886669017
2017-10-11 10:00:00,322.442415610619
2017-10-11 11:00:00,321.76254276361027
2017-10-11 12:00:00,317.17328148965726
2017-10-11 13:00:00,317.606139092907
2017-10-11 14:00:00,318.7860481363347
2017-10-11 15:00:00,318.18251784251567
2017-10-11 16:00:00,323.503903242414
2017-10-11 17:00:00,323.62638682629216
2017-10-11 18:00:00,326.4357824335048
2017-10-11 19:00:00,328.233892222231
2017-10-11 20:00:00,329.0061991912416
2017-10-11 21:00:00,328.4292234584488
2017-10-11 22:00:00,327.04375277311516
2017-10-11 23:00:00,327.34734826018666
2017-10-12 00:00:00,330.313638809865
2017-10-12 01:00:00,327.54748503170634
2017-10-12 02:00:00,329.34460799137855
2017-10-12 03:00:00,330.9812910752517
2017-10-12 04:00:00,335.9251939209218
2017-10-12 05:00:00,340.4517356185462
2017-10-12 06:00:00,335.8983847644652
2017-10-12 07:00:00,335.8675890308954
2017-10-12 08:00:00,328.840956228307
2017-10-12 09:00:00,329.8175794536886
2017-10-12 10:00:00,327.2758259242347
2017-10-12 11:00:00,323.9385748055818
2017-10-12 12:00:00,321.32642780439926
2017-10-12 13:00:00,322.4635782161944
2017-10-12 14:00:00,318.60022406898173
2017-10-12 15:00:00,319.486656657881
2017-10-12 16:00:00,322.1059681271194
2017-10-12 17:00:00,324.66604194683896
2017-10-12 18:00:00,325.9797913717174
2017-10-12 19:00:00,329.5814513065164
2017-10-12 20:00:00,326.9551685337062
2017-10-12 21:00:00,328.2715063337772
2017-10-12 22:00:00,331.9630150091168
2017-10-12 23:00:00,332.975384778016
2017-10-13 00:00:00,329.4942113463983
2017-10-13 01:00:00,334.08358867457844
2017-10-13 02:00:00,336.3392044269577
2017-10-13 03:00:00,343.15196114377403
2017-10-13 04:00:00,342.11482338772095
2017-10-13 05:00:00,348.65247844504466
2017-10-13 06:00:00,358.2415604954487
2017-10-13 07:00:00,371.2086100971246
2017-10-13 08:00:00,348.62526961787074
2017-10-13 09:00:00,340.3845064731323
2017-10-13 10:00:00,346.06750463048877
2017-10-13 11:00:00,343.224001241439
2017-10-13 12:00:00,339.3224432219793
2017-10-13 13:00:00,333.54296094954003
2017-10-13 14:00:00,335.20961404134
2017-10-13 15:00:00,340.83749531044435
2017-10-13 16:00:00,345.3669907034076
2017-10-13 17:00:00,347.1238080736778
2017-10-13 18:00:00,346.71379463184405
2017-10-13 19:00:00,349.2602558212912
2017-10-13 20:00:00,347.36277842971685
2017-10-13 21:00:00,342.1925622796791
2017-10-13 22:00:00,344.7893776086102
2017-10-13 23:00:00,349.58721657003724
2017-10-14 00:00:00,353.51140120979227
2017-10-14 01:00:00,349.9590373180187
2017-10-14 02:00:00,352.9227871097084
2017-10-14 03:00:00,358.3303267745615
2017-10-14 04:00:00,363.8782453257955
2017-10-14 05:00:00,369.25429815061784
2017-10-14 06:00:00,368.9676161975928
2017-10-14 07:00:00,370.6959030561042
2017-10-14 08:00:00,370.98872012540716
2017-10-14 09:00:00,369.80222935062017
2017-10-14 10:00:00,355.52896073280914
2017-10-14 11:00:00,343.66096330181324
2017-10-14 12:00:00,336.30739638311525
2017-10-14 13:00:00,338.11293561111
2017-10-14 14:00:00,338.40644949124754
2017-10-14 15:00:00,342.48146272451356
2017-10-14 16:00:00,347.82359254626726
2017-10-14 17:00:00,346.109235965001
2017-10-14 18:00:00,349.95737438446525
2017-10-14 19:00:00,349.96215134357
2017-10-14 20:00:00,352.399933200041
2017-10-14 21:00:00,353.78721012871983
2017-10-14 22:00:00,351.18977064622663
2017-10-14 23:00:00,356.1059906402615
2017-10-15 00:00:00,360.38465291925723
2017-10-15 01:00:00,358.9144738347665
2017-10-15 02:00:00,358.0774163160902
2017-10-15 03:00:00,361.96138168611833
2017-10-15 04:00:00,367.77153041838767
2017-10-15 05:00:00,363.4583521146677
2017-10-15 06:00:00,368.6215220547415
2017-10-15 07:00:00,376.11163680660366
2017-10-15 08:00:00,354.26141629204176
2017-10-15 09:00:00,356.02372906931436
2017-10-15 10:00:00,351.8017278166746
2017-10-15 11:00:00,347.61073137173287
2017-10-15 12:00:00,336.85539064225117
2017-10-15 13:00:00,337.9880480026798
2017-10-15 14:00:00,336.485841165334
2017-10-15 15:00:00,339.88004272139517
2017-10-15 16:00:00,339.74987561369477
2017-10-15 17:00:00,344.04395251566484
2017-10-15 18:00:00,345.4837344787083
2017-10-15 19:00:00,340.2497551107287
2017-10-15 20:00:00,341.64601423934926
2017-10-15 21:00:00,341.92484949032433
2017-10-15 22:00:00,341.1783873866555
2017-10-15 23:00:00,340.5748865422272
2017-10-16 00:00:00,338.617702908238
2017-10-16 01:00:00,341.00100903927347
2017-10-16 02:00:00,343.12375135216763
2017-10-16 03:00:00,345.2519682048454
2017-10-16 04:00:00,347.86710222659184
2017-10-16 05:00:00,343.427900374639
2017-10-16 06:00:00,349.6466288204046
2017-10-16 07:00:00,349.5034896981372
2017-10-16 08:00:00,349.3167560436531
2017-10-16 09:00:00,352.63243310147624
2017-10-16 10:00:00,344.93349999331076
2017-10-16 11:00:00,348.7641090228156
2017-10-16 12:00:00,343.2158275076632
2017-10-16 13:00:00,334.24276095495736
2017-10-16 14:00:00,333.243438384375
2017-10-16 15:00:00,337.20572346680774
2017-10-16 16:00:00,340.659101816934
2017-10-16 17:00:00,344.07329539260934
2017-10-16 18:00:00,346.7610028465173
2017-10-16 19:00:00,344.211960972704
2017-10-16 20:00:00,342.3590616690129
2017-10-16 21:00:00,341.11050096813557
2017-10-16 22:00:00,340.50015156327567
2017-10-16 23:00:00,340.9610061240215
2017-10-17 00:00:00,346.70000544953655
2017-10-17 01:00:00,352.6660867019108
2017-10-17 02:00:00,343.1564984758756
2017-10-17 03:00:00,346.803114315127
2017-10-17 04:00:00,349.52952290496836
2017-10-17 05:00:00,345.63593451699785
2017-10-17 06:00:00,351.6248860493717
2017-10-17 07:00:00,347.04323938504194
2017-10-17 08:00:00,347.679894359144
2017-10-17 09:00:00,345.538861025643
2017-10-17 10:00:00,342.9948964831257
2017-10-17 11:00:00,335.2742747125784
2017-10-17 12:00:00,341.6374705991425
2017-10-17 13:00:00,340.08799581733
2017-10-17 14:00:00,335.2947377143976
2017-10-17 15:00:00,337.6305368964476
2017-10-17 16:00:00,339.7026229247077
2017-10-17 17:00:00,340.4899668114653
2017-10-17 18:00:00,342.6792834329669
